CustomerID,CustomerName,BirthDate,Gender,MaritalStatus,TotalChildren,HouseOwnerFlag,NumberCarsOwned,Education,Occupation,Continent,Country,State,City,YearlyIncome,DateFirstPurchase
11199,Jacqueline Bennett,1957-11-02,F,M,4,1,1,Bachelors,Management,North America,United States,California,Burlingame,70000.00,2013-03-18
11200,Jason Griffin,1953-05-21,M,M,4,1,1,Bachelors,Management,North America,Canada,British Columbia,Victoria,70000.00,2013-02-07
11201,Amanda Foster,1953-02-14,F,M,4,1,1,Bachelors,Management,North America,United States,California,Santa Monica,70000.00,2013-07-01
11202,Alexia Price,1958-08-22,F,M,5,0,2,Bachelors,Management,North America,United States,California,Lakewood,80000.00,2013-09-15
11203,Luis Diaz,1959-08-18,M,M,2,1,2,High School,Professional,North America,Canada,British Columbia,Port Hammond,40000.00,2013-02-20
11204,Destiny Rivera,1953-11-29,F,M,2,1,2,High School,Professional,North America,United States,Oregon,Beaverton,40000.00,2013-08-09
11205,Abby Fernandez,1954-01-21,F,M,2,1,2,High School,Professional,North America,United States,Washington,Burien,40000.00,2013-07-27
11206,Blake Flores,1954-03-24,M,M,2,1,1,Partial College,Professional,North America,United States,Washington,Lynnwood,60000.00,2013-05-11
11207,Danielle Cox,1954-01-16,F,S,2,1,1,Partial College,Professional,North America,United States,Washington,Renton,60000.00,2013-01-31
11208,Maria Reed,1953-08-03,F,M,2,1,0,Bachelors,Management,North America,United States,California,Glendale,60000.00,2013-03-04
11209,Allison Evans,1953-07-12,F,M,2,1,0,Bachelors,Management,North America,United States,California,Lincoln Acres,60000.00,2013-03-25
11210,Edward Wood,1953-12-06,M,M,4,1,2,Partial College,Professional,North America,United States,California,West Covina,70000.00,2013-05-06
11211,Samantha Russell,1960-10-08,F,M,2,1,2,High School,Professional,North America,Canada,British Columbia,Haney,40000.00,2013-02-01
11212,Chloe Campbell,1955-05-05,F,M,2,1,2,High School,Professional,North America,Canada,British Columbia,Metchosin,40000.00,2013-01-30
11213,Stephanie Murphy,1954-11-11,F,S,2,1,2,Partial College,Professional,North America,United States,Washington,Edmonds,60000.00,2013-03-28
11214,Charles Miller,1955-05-07,M,S,2,1,2,Partial College,Professional,North America,United States,Oregon,Milwaukie,60000.00,2013-08-14
11215,Ana Perry,1961-06-17,F,M,2,1,2,Partial High School,Skilled Manual,North America,Canada,British Columbia,Royal Oak,40000.00,2013-02-15
11216,Jasmine Torres,1955-11-17,F,S,2,1,2,Partial College,Professional,North America,United States,Oregon,Portland,60000.00,2011-08-15
11217,Natalie Adams,1955-08-11,F,S,2,1,2,Partial College,Professional,North America,United States,Oregon,Portland,60000.00,2011-08-10
11218,Olivia Brown,1961-09-07,F,S,2,0,2,Partial College,Professional,North America,United States,Washington,Tacoma,60000.00,2013-02-28
11219,Charles Cook,1956-05-31,M,M,2,1,2,High School,Professional,North America,United States,Oregon,Woodburn,60000.00,2013-10-29
11220,Erica Huang,1961-02-19,F,M,2,1,1,Partial College,Professional,North America,United States,California,Colma,60000.00,2013-03-14
11221,Nathan Perry,1955-12-08,M,M,4,1,1,Partial College,Professional,North America,United States,California,Lakewood,70000.00,2013-04-07
11222,Alexandra Rivera,1956-02-14,F,M,3,1,1,Bachelors,Management,North America,United States,California,Santa Monica,80000.00,2013-11-01
11223,Hailey Patterson,1957-03-15,F,S,2,1,2,High School,Professional,North America,Canada,British Columbia,Langley,70000.00,2013-01-29
11224,Tiffany Li,1957-03-05,F,S,2,1,2,High School,Professional,North America,United States,Washington,Burien,70000.00,2011-08-07
11225,Madison Lee,1962-02-12,F,M,2,1,1,Partial College,Professional,North America,United States,Washington,Renton,60000.00,2013-06-22
11226,Sydney Ross,1962-09-23,F,M,2,1,1,Partial College,Professional,North America,United States,Oregon,W. Linn,60000.00,2013-02-21
11227,Marshall Chavez,1962-08-08,M,S,2,1,2,Partial College,Professional,North America,United States,California,Colma,60000.00,2011-08-03
11228,Ashley Jones,1956-10-16,F,M,2,1,2,Partial College,Professional,North America,United States,California,El Cajon,60000.00,2013-10-25
11229,Adrian Stewart,1957-06-01,M,S,4,1,1,Partial College,Professional,North America,United States,California,Redwood City,70000.00,2013-07-27
11230,Amber Turner,1956-09-30,F,M,4,0,2,Partial College,Professional,North America,United States,California,Santa Monica,70000.00,2013-07-16
11231,Dennis Zhang,1963-11-11,M,M,2,1,2,High School,Professional,North America,United States,Washington,Bremerton,60000.00,2013-02-10
11232,Hailey Bryant,1958-03-27,F,M,3,0,2,High School,Professional,North America,United States,Washington,Everett,60000.00,2013-09-20
11233,Todd Li,1963-09-06,M,M,4,1,2,Partial College,Professional,North America,United States,California,Berkeley,70000.00,2013-02-08
11234,Anna Griffin,1958-05-19,F,S,4,1,2,Partial College,Professional,North America,United States,California,Long Beach,70000.00,2013-02-08
11235,Angel Stewart,1957-08-07,M,M,4,1,2,Partial College,Professional,North America,United States,Washington,Ballard,70000.00,2013-07-04
11236,Jeremy Butler,1957-09-02,M,S,5,1,2,Partial College,Professional,North America,United States,Washington,Bellingham,70000.00,2013-10-03
11237,Clarence Anand,1964-03-22,M,S,2,0,4,Bachelors,Management,Europe,Germany,Nordrhein-Westfalen,Solingen,130000.00,2011-09-05
11238,Mayra Prasad,1964-02-07,F,S,2,0,4,Bachelors,Management,Europe,United Kingdom,England,Birmingham,130000.00,2011-01-06
11239,Latoya Goel,1969-10-02,F,M,2,0,2,Partial College,Professional,Europe,United Kingdom,England,London,130000.00,2011-01-19
11240,Anne Hernandez,1964-06-09,F,M,2,1,4,Partial College,Professional,Europe,United Kingdom,England,Watford,160000.00,2011-02-27
11241,Lisa Cai,1974-04-06,F,S,2,1,4,Partial College,Professional,Europe,France,Essonne,Les Ulis,100000.00,2012-09-10
11242,Larry Munoz,1963-05-11,M,M,2,1,3,Partial College,Professional,Europe,France,Yveline,Versailles,110000.00,2012-09-19
11243,Robin Alvarez,1963-04-08,F,M,2,1,3,Partial College,Professional,Europe,United Kingdom,England,Esher-Molesey,150000.00,2011-02-21
11244,Alexis Coleman,1968-11-22,F,S,2,0,3,Bachelors,Management,Europe,United Kingdom,England,Runcorn,170000.00,2011-02-12
11245,Ricky Vazquez,1962-04-26,M,M,3,0,4,High School,Professional,Europe,Germany,Hessen,Hamburg,120000.00,2011-09-26
11246,Latasha Rubio,1962-04-08,F,M,3,0,4,High School,Professional,Europe,Germany,Hamburg,Hamburg,120000.00,2011-10-03
11247,Claudia Zhou,1961-12-04,F,S,3,0,3,Partial College,Professional,Europe,United Kingdom,England,Lancaster,130000.00,2011-02-18
11248,Tristan Alexander,1966-03-22,M,M,3,1,4,Partial College,Professional,Europe,France,Seine Saint Denis,Saint-Denis,110000.00,2013-07-14
11249,Cindy Patel,1966-07-09,F,M,3,1,3,Partial College,Professional,Europe,Germany,Saarland,Sulzbach Taunus,130000.00,2011-10-09
11250,Shannon Liu,1966-03-08,F,M,3,1,2,High School,Professional,Europe,United Kingdom,England,Woolston,170000.00,2011-03-17
11251,Xavier Long,1938-01-01,M,S,4,0,2,High School,Professional,North America,Canada,British Columbia,Haney,30000.00,2013-10-18
11252,Nicholas Thompson,1937-12-05,M,S,3,1,1,Graduate Degree,Management,North America,United States,California,Lemon Grove,90000.00,2011-08-14
11253,Jos├⌐ Hernandez,1949-08-24,M,M,2,1,2,Graduate Degree,Management,North America,Canada,British Columbia,Victoria,60000.00,2013-03-01
11254,Johnathan Vance,1938-08-31,M,M,4,1,2,Graduate Degree,Management,North America,United States,Washington,Burien,70000.00,2013-11-23
11255,Colin Lin,1938-10-02,M,M,4,1,2,Graduate Degree,Management,North America,United States,Washington,Burien,70000.00,2013-02-23
11256,Katelyn Hernandez,1939-03-20,F,M,4,1,2,Graduate Degree,Management,North America,United States,Washington,Lynnwood,70000.00,2013-04-15
11257,Jacqueline Powell,1938-07-06,F,S,1,1,4,Graduate Degree,Management,North America,United States,California,Newport Beach,120000.00,2011-08-24
11258,Xavier Hill,1938-12-26,M,M,1,1,4,Graduate Degree,Management,North America,United States,California,Palo Alto,120000.00,2013-05-21
11259,Victoria Stewart,1970-09-24,F,M,4,1,4,Partial College,Professional,North America,United States,Oregon,Salem,100000.00,2011-09-04
11260,Katelyn Kelly,1976-04-08,F,M,2,1,3,Bachelors,Management,North America,United States,California,Burlingame,110000.00,2013-02-05
11261,Stephanie Collins,1970-10-22,F,M,1,1,1,Graduate Degree,Management,North America,United States,California,San Diego,130000.00,2011-09-27
11262,Jennifer Simmons,1975-05-01,F,M,4,1,0,Bachelors,Management,North America,Canada,British Columbia,Port Hammond,80000.00,2013-02-27
11263,Trinity Richardson,1970-03-11,F,M,5,1,3,Partial College,Professional,North America,United States,Washington,Burien,90000.00,2011-08-29
11264,Eduardo Martin,1969-12-15,M,S,5,0,3,Partial College,Professional,North America,United States,Washington,Issaquah,90000.00,2013-01-02
11265,Elizabeth Jones,1970-01-10,F,M,5,1,3,Partial College,Professional,North America,United States,Washington,Kirkland,90000.00,2013-01-03
11266,Taylor Howard,1969-11-02,F,S,0,0,1,Partial College,Professional,North America,United States,Washington,Port Orchard,90000.00,2011-09-10
11267,David Diaz,1975-09-29,M,S,4,1,4,Partial College,Professional,North America,United States,California,Burlingame,120000.00,2011-09-17
11268,Katelyn Carter,1969-10-31,F,M,2,1,2,Graduate Degree,Management,North America,United States,California,Coronado,130000.00,2013-05-29
11269,Ryan Foster,1975-10-10,M,M,2,1,2,Graduate Degree,Management,North America,United States,California,Daly City,130000.00,2013-08-22
11270,Robert Lee,1975-05-01,M,M,2,1,3,Graduate Degree,Management,North America,United States,California,Lakewood,130000.00,2011-09-10
11271,Danielle Reed,1969-12-03,F,S,2,0,4,Bachelors,Management,North America,United States,California,San Francisco,150000.00,2011-09-27
11272,Lauren Martinez,1962-05-10,F,S,4,1,0,Partial College,Professional,North America,United States,California,Beverly Hills,70000.00,2011-09-19
11273,Nathan Lal,1962-03-31,M,M,2,1,0,Partial College,Professional,North America,United States,California,La Jolla,90000.00,2013-05-14
11274,Kyle Foster,1939-10-10,M,M,2,1,2,Graduate Degree,Management,North America,United States,Washington,Bellingham,50000.00,2011-08-29
11275,Jenny Rai,1939-07-18,F,M,4,1,2,Graduate Degree,Management,North America,United States,California,Colma,80000.00,2011-08-30
11276,Nancy Chapman,1974-09-15,F,M,4,1,2,Partial College,Professional,North America,Canada,British Columbia,Cliffside,80000.00,2013-01-29
11277,Charles Jackson,1968-12-07,M,M,4,1,2,Partial College,Professional,North America,Canada,British Columbia,Royal Oak,80000.00,2013-02-02
11278,Jonathan Phillips,1969-02-16,M,S,0,0,1,Partial College,Professional,North America,United States,Washington,Edmonds,90000.00,2011-09-16
11279,Amanda Cook,1974-09-08,F,M,0,1,1,Partial College,Professional,North America,United States,Washington,Everett,90000.00,2013-03-03
11280,Robert Collins,1969-02-17,M,M,0,1,1,Partial College,Professional,North America,United States,Washington,Lynnwood,90000.00,2013-07-01
11281,Megan Barnes,1974-10-06,F,S,4,1,4,Bachelors,Management,North America,United States,California,Burbank,110000.00,2011-09-13
11282,Christian Thomas,1967-07-16,M,M,5,1,4,Partial College,Professional,North America,United States,Washington,Burien,90000.00,2011-08-31
11283,Arturo Lal,1968-04-24,M,M,1,1,2,Bachelors,Management,North America,United States,California,Berkeley,110000.00,2013-05-29
11284,Theresa Serrano,1967-09-24,F,M,1,1,2,Bachelors,Management,North America,United States,California,Chula Vista,110000.00,2013-02-06
11285,Jeremy Anderson,1973-03-15,M,M,1,0,4,Partial College,Professional,North America,United States,California,Fremont,120000.00,2013-07-27
11286,Hunter Griffin,1967-08-31,M,M,0,1,4,Graduate Degree,Management,North America,United States,California,Torrance,170000.00,2011-09-21
11287,Henry Garcia,1966-07-16,M,M,5,0,3,Partial College,Professional,North America,Canada,British Columbia,Cliffside,70000.00,2013-01-29
11288,Cindy Sanchez,1978-03-12,F,M,1,1,3,Bachelors,Management,North America,United States,California,Burbank,110000.00,2013-03-05
11289,Maria Carter,1972-03-03,F,M,1,1,1,Bachelors,Management,North America,United States,California,Downey,130000.00,2011-09-08
11290,Katelyn Sanchez,1972-08-14,F,M,1,1,3,Bachelors,Management,North America,United States,California,Lakewood,130000.00,2011-09-20
11291,Jenna Wright,1972-05-01,F,M,1,1,3,Bachelors,Management,North America,United States,California,Lemon Grove,130000.00,2011-09-04
11292,Seth Phillips,1967-05-05,M,S,1,0,3,Partial College,Professional,North America,United States,California,San Gabriel,150000.00,2011-09-15
11293,Luke Long,1960-11-23,M,S,2,0,2,High School,Professional,North America,United States,Washington,Port Orchard,60000.00,2013-02-24
11294,Dalton Clark,1961-03-02,M,M,2,0,2,High School,Professional,North America,United States,Washington,Issaquah,60000.00,2013-09-25
11295,Taylor Lewis,1959-11-13,F,S,2,1,2,Partial High School,Skilled Manual,North America,United States,California,Concord,80000.00,2011-09-25
11296,Haley Richardson,1941-04-05,F,S,2,1,2,Graduate Degree,Management,North America,United States,Washington,Everett,50000.00,2011-09-01
11297,Noah Coleman,1940-08-01,M,S,4,1,2,Graduate Degree,Management,North America,United States,California,Burbank,70000.00,2011-09-26
11298,Jon Luo,1940-08-30,M,M,4,1,2,Graduate Degree,Management,North America,United States,California,Chula Vista,70000.00,2011-09-12
11299,Orlando Vazquez,1941-09-29,M,M,4,1,2,Graduate Degree,Management,North America,United States,California,Burbank,70000.00,2011-09-26
11300,Fernando Barnes,1965-08-31,M,M,5,0,3,Partial College,Professional,North America,Canada,British Columbia,N. Vancouver,80000.00,2013-01-31
11301,Cameron Rodriguez,1965-12-07,M,M,5,1,4,Partial College,Professional,North America,United States,Washington,Ballard,80000.00,2013-06-09
11302,Spencer Russell,1971-12-09,M,S,4,0,3,High School,Professional,North America,United States,Oregon,Corvallis,90000.00,2011-09-06
11303,Julia Coleman,1966-04-10,F,S,4,0,3,High School,Professional,North America,United States,Washington,Edmonds,90000.00,2011-09-02
11304,Julia Garcia,1971-03-14,F,M,0,1,0,Partial College,Professional,North America,United States,Oregon,Portland,100000.00,2013-03-20
11305,Sean Evans,1965-12-17,M,M,3,0,4,Partial College,Professional,North America,United States,California,Chula Vista,110000.00,2013-03-25
11306,Micah Zhou,1965-12-20,M,M,3,0,4,Partial College,Professional,North America,United States,California,Coronado,110000.00,2013-06-30
11307,Hunter Rodriguez,1965-10-31,M,M,2,1,2,Partial High School,Skilled Manual,North America,United States,California,Daly City,80000.00,2011-09-04
11308,Ian Gonzales,1959-09-02,M,M,2,0,2,High School,Professional,North America,United States,Oregon,Oregon City,60000.00,2013-09-07
11309,Victoria Lewis,1959-12-10,F,S,2,1,2,High School,Professional,North America,United States,Oregon,Beaverton,60000.00,2013-07-09
11310,Erin Sanders,1964-07-05,F,S,3,1,2,Graduate Degree,Management,North America,United States,California,San Francisco,70000.00,2013-08-12
11311,Gabrielle Lopez,1959-02-21,F,S,3,0,2,Graduate Degree,Management,North America,United States,Washington,Lynnwood,70000.00,2013-04-18
11312,Sara Richardson,1958-10-01,F,S,3,1,2,Graduate Degree,Management,North America,United States,Washington,Lynnwood,70000.00,2013-05-17
11313,Trevor Jenkins,1958-08-27,M,S,3,1,2,Graduate Degree,Management,North America,United States,Washington,Port Orchard,70000.00,2013-05-07
11314,Mya Flores,1970-06-16,F,S,3,0,2,Graduate Degree,Management,North America,United States,Washington,Issaquah,70000.00,2013-02-25
11315,Hailey Ward,1959-03-31,F,S,3,0,2,Graduate Degree,Management,North America,United States,Washington,Port Orchard,70000.00,2013-05-20
11316,Luke Allen,1959-05-17,M,M,3,1,2,Graduate Degree,Management,North America,Canada,British Columbia,Langford,60000.00,2013-01-12
11317,Victoria Russell,1963-09-14,F,S,3,0,2,Partial College,Professional,North America,United States,Oregon,Salem,40000.00,2011-09-01
11318,Jessica Wilson,1958-04-25,F,S,3,0,2,Partial College,Professional,North America,United States,Washington,Edmonds,40000.00,2013-10-17
11319,Jade Bailey,1948-04-23,F,M,4,0,2,Graduate Degree,Management,North America,United States,California,Oakland,70000.00,2011-09-09
11320,Morgan Hill,1942-12-24,F,M,4,1,2,Graduate Degree,Management,North America,United States,California,Glendale,80000.00,2013-06-15
11321,Terrance Raman,1944-01-05,M,M,5,1,2,Bachelors,Management,North America,United States,Washington,Burien,90000.00,2013-02-23
11322,Sydney Garcia,1943-09-12,F,M,5,1,2,Bachelors,Management,North America,United States,Washington,Bremerton,90000.00,2013-03-24
11323,Jose Patterson,1943-12-18,M,S,2,1,3,Graduate Degree,Management,North America,United States,California,Daly City,120000.00,2011-09-10
11324,Zachary Anderson,1944-11-10,M,M,5,1,2,Bachelors,Management,North America,United States,California,Glendale,90000.00,2011-09-26
11325,Elijah Ross,1944-12-29,M,S,5,1,2,Bachelors,Management,North America,United States,Washington,Seattle,90000.00,2011-09-19
11326,Rafael Xie,1944-12-23,M,M,2,1,4,Bachelors,Management,North America,United States,California,Beverly Hills,130000.00,2011-09-15
11327,Jaime Moreno,1945-09-01,M,M,5,1,2,Bachelors,Management,North America,United States,California,Burbank,90000.00,2011-09-26
11328,Julian Griffin,1945-06-30,M,M,5,1,2,Bachelors,Management,North America,Canada,British Columbia,Newton,90000.00,2013-01-05
11329,Andy Alvarez,1946-01-22,M,S,5,1,2,Bachelors,Management,North America,United States,California,Concord,90000.00,2011-09-25
11330,Ryan Thompson,1945-11-10,M,M,2,1,1,Graduate Degree,Management,North America,Canada,British Columbia,Oak Bay,110000.00,2013-02-12
11331,Samantha Jenkins,1974-01-03,F,M,4,1,2,Partial College,Skilled Manual,North America,Canada,British Columbia,Shawnee,90000.00,2013-02-07
11332,Deanna Ramos,1968-04-02,F,S,1,1,0,Graduate Degree,Manual,Europe,Germany,Nordrhein-Westfalen,Berlin,10000.00,2011-10-15
11333,Emily Miller,1968-01-07,F,M,1,1,0,Graduate Degree,Clerical,Europe,United Kingdom,England,Newcastle upon Tyne,20000.00,2011-03-21
11334,Nicole Brown,1966-09-19,F,M,1,1,0,Bachelors,Manual,Europe,United Kingdom,England,Stoke-on-Trent,10000.00,2011-03-04
